Folder,File,Number of test cases,Number of inputs (with resets),Number of inputs (no resets),Length of less test case,Length of largest test case,Average length,Standard deviation,Variance
14-4-4,87,676,4303,3627,3.0,8.0,5.365384615384617,1.131861789756639,1.2811111111111022
14-4-4,88,676,4501,3825,3.0,10.0,5.658284023668639,1.418430854183571,2.011946088099935
14-4-4,89,676,4351,3675,3.0,9.0,5.436390532544378,1.2001634412765996,1.4403922857768898
14-4-4,9,676,4414,3738,3.0,8.0,5.5295857988165675,1.2698254671694473,1.6124567170721054
14-4-4,90,676,4405,3729,3.0,8.0,5.516272189349113,1.1013937338274227,1.2130681569143114
14-4-4,91,676,4636,3960,3.0,10.0,5.8579881656804735,1.6020204205964086,2.5664694280078937
14-4-4,92,676,4288,3612,2.0,8.0,5.34319526627219,0.996570934253944,0.9931536269997788
14-4-4,93,676,4429,3753,3.0,8.0,5.551775147928995,1.1618553934516036,1.3499079552925808
14-4-4,94,676,4699,4023,3.0,9.0,5.951183431952664,1.5866989040863406,2.517613412228794
14-4-4,95,676,4768,4092,3.0,11.0,6.053254437869821,1.8887906537475194,3.567530133683982
14-4-4,96,676,4372,3696,2.0,8.0,5.4674556213017755,1.1144066839744209,1.241902257286865
14-4-4,97,676,4372,3696,2.0,8.0,5.4674556213017755,1.082031028286969,1.1707911461757556
14-4-4,98,676,4435,3759,2.0,8.0,5.560650887573965,1.1092295047627603,1.2303900942362385
14-4-4,99,676,4657,3981,3.0,10.0,5.88905325443787,1.6558220489836801,2.7417466579005128
16-4-4,1,772,5259,4487,3.0,9.0,5.812176165803109,1.3396892335896056,1.7947672425959047
16-4-4,10,772,5064,4292,3.0,8.0,5.559585492227979,1.1570900636981962,1.3388574155090958
16-4-4,100,772,5277,4505,3.0,9.0,5.835492227979277,1.3742619823194093,1.8885959960484724
16-4-4,11,772,5538,4766,3.0,11.0,6.17357512953368,1.879212840092621,3.5314408983689742
16-4-4,12,772,5328,4556,3.0,11.0,5.901554404145077,1.6669979442678644,2.778882146193286
16-4-4,13,772,5736,4964,3.0,10.0,6.4300518134715015,1.788137448736502,3.197435535573886
16-4-4,14,772,5583,4811,3.0,12.0,6.231865284974087,1.9611982209161223,3.846298461724563
16-4-4,15,772,5415,4643,3.0,9.0,6.0142487046632125,1.579227702141887,2.4939601352123444
16-4-4,16,772,5277,4505,3.0,9.0,5.835492227979276,1.3883466792862078,1.9275065018850404
16-4-4,17,772,5109,4337,2.0,8.0,5.617875647668393,1.1726859632627276,1.375192368433431
16-4-4,18,772,5787,5015,3.0,11.0,6.496113989637305,2.057849589065681,4.234744931217794
16-4-4,19,772,5346,4574,3.0,9.0,5.924870466321246,1.480369817015946,2.1914947951318253
16-4-4,2,772,5295,4523,3.0,10.0,5.858808290155443,1.4457819607794766,2.0902854781153484
16-4-4,20,772,5817,5045,2.0,10.0,6.534974093264245,1.8927315746968836,3.5824328138545445
16-4-4,21,772,5055,4283,3.0,8.0,5.547927461139897,1.1407023821717839,1.3012019246923823
16-4-4,22,772,5778,5006,3.0,12.0,6.484455958549223,1.9944194099419004,3.977708782752998
16-4-4,23,772,5820,5048,3.0,12.0,6.538860103626941,2.1421089154302497,4.58863060556576
16-4-4,24,772,5709,4937,3.0,11.0,6.3950777202072535,1.8983579823023902,3.603763028971202
16-4-4,25,772,5052,4280,2.0,8.0,5.544041450777204,1.139721784760796,1.2989657466583346
16-4-4,26,772,5421,4649,3.0,9.0,6.022020725388599,1.573378418175778,2.475519646781313
16-4-4,27,772,6033,5261,3.0,12.0,6.814766839378235,2.383065976323597,5.679003447511138
16-4-4,28,772,5337,4565,3.0,8.0,5.913212435233159,1.308054085456984,1.7110054904807066
16-4-4,29,772,5652,4880,3.0,11.0,6.321243523316066,1.8463451492447518,3.408990410139625
16-4-4,3,772,5292,4520,2.0,8.0,5.8549222797927465,1.224348364407669,1.4990289174277343
16-4-4,30,772,5274,4502,3.0,9.0,5.83160621761658,1.3770910562811065,1.8963797772894135
16-4-4,31,772,5235,4463,3.0,9.0,5.7810880829015545,1.3817430513433444,1.909213859935616
16-4-4,32,772,5220,4448,3.0,9.0,5.761658031088081,1.3976750556711686,1.953495561245404
16-4-4,33,772,5277,4505,3.0,9.0,5.835492227979276,1.4352011084615988,2.059802221729402
16-4-4,34,772,5493,4721,3.0,10.0,6.11528497409326,1.6324925589419772,2.665031955000925
16-4-4,35,772,5601,4829,3.0,10.0,6.255181347150262,1.7572267955984324,3.087846011169135
16-4-4,36,772,5553,4781,3.0,11.0,6.193005181347153,1.6762018658783793,2.8096526951741603
16-4-4,37,772,5337,4565,3.0,9.0,5.9132124352331585,1.3888500002396005,1.928904323165538
16-4-4,38,772,5658,4886,3.0,10.0,6.32901554404145,1.8589810926260768,3.455810702741242
16-4-4,39,772,5436,4664,3.0,10.0,6.041450777202073,1.5881669989363236,2.5222744165104087
16-4-4,4,772,5379,4607,2.0,10.0,5.967616580310881,1.4585453792140572,2.1273546232266782
16-4-4,40,772,5217,4445,2.0,8.0,5.757772020725388,1.1734765314005688,1.3770471697479103
16-4-4,41,772,5148,4376,2.0,8.0,5.66839378238342,1.1575662157416369,1.339959543826414
16-4-4,42,772,5226,4454,3.0,9.0,5.769430051813472,1.2969877048932867,1.6821771066443556
16-4-4,43,772,5256,4484,3.0,9.0,5.808290155440414,1.3308798485261433,1.77124117121297
16-4-4,44,772,4977,4205,3.0,8.0,5.446891191709844,1.0676364788264856,1.139847650921017
16-4-4,45,772,5574,4802,3.0,11.0,6.220207253886009,1.828072194037754,3.3418479466140076
16-4-4,46,772,5520,4748,3.0,10.0,6.150259067357512,1.7393626858050932,3.025382552771107
16-4-4,47,772,5109,4337,3.0,8.0,5.617875647668393,1.2559964167081166,1.577526998783629
16-4-4,48,772,5823,5051,2.0,10.0,6.542746113989638,1.906228911171931,3.6337086617877254
16-4-4,49,772,5526,4754,3.0,9.0,6.1580310880829,1.4999871193800085,2.249961358305936
16-4-4,5,772,5241,4469,3.0,9.0,5.788860103626941,1.3362084097384486,1.7854529142557538
16-4-4,50,772,5163,4391,3.0,9.0,5.687823834196891,1.238050821505177,1.5327698366296438
16-4-4,51,772,5160,4388,3.0,8.0,5.683937823834197,1.1927585380039218,1.4226729299812528
16-4-4,52,772,5928,5156,3.0,13.0,6.678756476683937,2.304996998351496,5.313011162409408
16-4-4,53,772,6189,5417,3.0,11.0,7.016839378238341,2.1272065946555787,4.525007896346184
16-4-4,54,772,5310,4538,3.0,10.0,5.878238341968913,1.5642547336618466,2.446892871783495
16-4-4,55,772,5151,4379,2.0,10.0,5.672279792746117,1.4068974003655488,1.9793602951553393
16-4-4,56,772,5577,4805,3.0,10.0,6.224093264248704,1.7489043690090704,3.0586664919390145
16-4-4,57,772,5187,4415,2.0,9.0,5.7189119170984455,1.2753290493789557,1.626464184189831
16-4-4,58,772,5313,4541,3.0,10.0,5.882124352331606,1.5339957893660316,2.3531430817927146
16-4-4,59,772,5439,4667,3.0,13.0,6.045336787564768,1.9802570325493951,3.921417914961336
16-4-4,6,772,5604,4832,3.0,11.0,6.259067357512957,1.9030273269531008,3.621513007130264
16-4-4,60,772,6015,5243,3.0,11.0,6.791450777202073,2.114560593765896,4.471366504707579
16-4-4,61,772,5694,4922,2.0,10.0,6.375647668393782,1.7079436654694955,2.917071564417376
16-4-4,62,772,5409,4637,3.0,10.0,6.006476683937824,1.514721368983543,2.294380825655379
16-4-4,63,772,5556,4784,3.0,11.0,6.1968911917098435,1.893422480202054,3.5850486885344974
16-4-4,64,772,5352,4580,3.0,9.0,5.932642487046629,1.5667166462733533,2.454601049710024
16-4-4,65,772,5256,4484,3.0,9.0,5.808290155440413,1.5269421911977055,2.3315524552596503
16-4-4,66,772,5292,4520,3.0,10.0,5.8549222797927465,1.5622621926785725,2.440663158672861
16-4-4,67,772,5412,4640,3.0,9.0,6.010362694300518,1.5321530583113705,2.3474929940928857
16-4-4,68,772,5481,4709,3.0,10.0,6.099740932642486,1.5941364462683278,2.5412710093210134
16-4-4,69,772,5493,4721,3.0,11.0,6.115284974093265,1.6012072444957965,2.5638646398258214
16-4-4,7,772,5727,4955,3.0,10.0,6.41839378238342,1.6891577684319246,2.8532539666539196
16-4-4,70,772,5481,4709,2.0,10.0,6.0997409326424865,1.670418584270157,2.790298246675116
16-4-4,71,772,5211,4439,3.0,9.0,5.75,1.2988820894256987,1.687094682230869
16-4-4,72,772,5907,5135,3.0,11.0,6.65155440414508,2.1071394095312628,4.440036491199759
16-4-4,73,772,5775,5003,2.0,11.0,6.480569948186522,1.9602762415588846,3.8426829432202267
16-4-4,74,772,5094,4322,2.0,9.0,5.59844559585492,1.1952772036913057,1.4286875936641075
16-4-4,75,772,5112,4340,3.0,8.0,5.621761658031087,1.1700734421865746,1.3690718601103393
16-4-4,76,772,5487,4715,2.0,10.0,6.107512953367876,1.6001282474827727,2.5604104083922894
16-4-4,77,772,6117,5345,3.0,13.0,6.923575129533683,2.4790931076447227,6.145902636371568
16-4-4,78,772,5358,4586,2.0,8.0,5.940414507772022,1.2513334352691365,1.5658353662224582
16-4-4,79,772,5034,4262,3.0,9.0,5.520725388601036,1.2163330710769913,1.479466139795585
16-4-4,8,772,5271,4499,3.0,9.0,5.827720207253884,1.5117725604081693,2.2854562744030718
16-4-4,80,772,5115,4343,3.0,8.0,5.625647668393782,1.1806987402088356,1.3940495151307313
16-4-4,81,772,5238,4466,3.0,9.0,5.784974093264249,1.338982374636565,1.7928737995873745
16-4-4,82,772,5421,4649,3.0,10.0,6.022020725388602,1.533299066752561,2.351006028104275
16-4-4,83,772,5067,4295,3.0,8.0,5.563471502590674,1.1410793672674349,1.3020621224034497
16-4-4,84,772,5868,5096,3.0,10.0,6.601036269430055,1.9564384284290837,3.827651324234063
16-4-4,85,772,5967,5195,3.0,12.0,6.729274611398964,2.2584093876231095,5.100412962104188
16-4-4,86,772,5364,4592,2.0,10.0,5.948186528497403,1.5481579620337251,2.396793075408417
16-4-4,87,772,5424,4652,2.0,9.0,6.025906735751296,1.5454556056076105,2.388433028903986
16-4-4,88,772,5139,4367,3.0,8.0,5.656735751295335,1.189030588638321,1.4137937407175922
16-4-4,89,772,5145,4373,3.0,9.0,5.664507772020724,1.3232959641588964,1.7511122087592232
16-4-4,9,772,5202,4430,3.0,9.0,5.738341968911915,1.3364805969965061,1.7861803861481371
16-4-4,90,772,5487,4715,2.0,9.0,6.107512953367877,1.5177618620425577,2.3036010698708917
16-4-4,91,772,5652,4880,3.0,12.0,6.3212435233160615,2.055750722414491,4.226111032707703
16-4-4,92,772,5382,4610,3.0,10.0,5.9715025906735795,1.5131816220349632,2.2897186212643623
16-4-4,93,772,5301,4529,3.0,9.0,5.866580310880829,1.3795137078209065,1.9030580700657855
16-4-4,94,772,5106,4334,3.0,8.0,5.6139896373057,1.1653052526822283,1.357936331928792
16-4-4,95,772,5223,4451,3.0,8.0,5.765544041450781,1.1572606589778602,1.3392522328178713
16-4-4,96,772,5130,4358,2.0,8.0,5.6450777202072535,1.1370150555264829,1.292803236493891
16-4-4,97,772,5781,5009,3.0,11.0,6.488341968911916,1.8132296206560976,3.2878016572246556
16-4-4,98,772,5958,5186,2.0,13.0,6.717616580310883,2.3573271852896296,5.556991458505527
16-4-4,99,772,5517,4745,3.0,10.0,6.146373056994818,1.8102102136456408,3.2768610175869965
18-4-4,1,868,6224,5356,3.0,10.0,6.170506912442396,1.5874235314602017,2.5199134682335775
18-4-4,10,868,6755,5887,3.0,11.0,6.78225806451613,1.9638740678357742,3.856801354317831
18-4-4,100,868,6401,5533,3.0,12.0,6.374423963133642,2.0295715231183107,4.11916056745278
18-4-4,11,868,5810,4942,2.0,8.0,5.693548387096773,1.1903513825901575,1.4169364140342995
18-4-4,12,868,6842,5974,3.0,14.0,6.882488479262674,2.5319216514343568,6.41062724900208
18-4-4,13,868,5816,4948,2.0,9.0,5.700460829493087,1.1882352046535647,1.4119029015780986
18-4-4,14,868,5909,5041,3.0,8.0,5.807603686635945,1.2846668347097778,1.6503688762032396
18-4-4,15,868,5981,5113,2.0,9.0,5.890552995391707,1.2481139333003632,1.5577883904985037
18-4-4,16,868,6116,5248,3.0,11.0,6.046082949308756,1.6386890567507708,2.6853018247147307
18-4-4,17,868,6230,5362,2.0,9.0,6.177419354838712,1.4610188334005592,2.134576031551131
18-4-4,18,868,6131,5263,2.0,9.0,6.06336405529954,1.3893294860989984,1.9302364209441072
18-4-4,19,868,6401,5533,3.0,11.0,6.374423963133643,1.93710571743836,3.752378560532383
18-4-4,2,868,6428,5560,3.0,12.0,6.405529953917049,1.974244035374652,3.89763951121239
18-4-4,20,868,5987,5119,3.0,9.0,5.897465437788019,1.3719358955347998,1.8822081014568728
18-4-4,21,868,5882,5014,3.0,9.0,5.776497695852534,1.2144081926423553,1.4747872583568722
18-4-4,22,868,6266,5398,3.0,11.0,6.2188940092165925,1.7882127637412124,3.197704888406985
18-4-4,23,868,5774,4906,3.0,9.0,5.652073732718894,1.1670832674944023,1.3620833532654106
18-4-4,24,868,6701,5833,3.0,13.0,6.7200460829493185,2.2350286731339506,4.995353169730908
18-4-4,25,868,6263,5395,3.0,11.0,6.2154377880184395,1.723945320105435,2.971987466713431
18-4-4,26,868,6425,5557,3.0,11.0,6.402073732718896,1.9734910627994704,3.8946669749493834
18-4-4,27,868,5954,5086,3.0,9.0,5.859447004608294,1.3296601080559092,1.767996002955252
18-4-4,28,868,6308,5440,2.0,9.0,6.267281105990782,1.4958577112425795,2.2375902922838886
18-4-4,29,868,6569,5701,2.0,11.0,6.567972350230415,2.063856490091145,4.259503611691341
18-4-4,3,868,6539,5671,3.0,11.0,6.533410138248849,1.8762250457060567,3.5202204221346944
18-4-4,30,868,5975,5107,3.0,9.0,5.883640552995393,1.4509463546031,2.1052453239360247
18-4-4,31,868,6074,5206,2.0,9.0,5.997695852534562,1.4158419032260865,2.0046082949308666
18-4-4,32,868,6338,5470,3.0,11.0,6.301843317972349,1.8542376574488355,3.438197290301345
18-4-4,33,868,6200,5332,3.0,10.0,6.142857142857147,1.5799660232742159,2.4962926347009398
18-4-4,34,868,5843,4975,3.0,8.0,5.731566820276496,1.1317250966961234,1.28080169449185
18-4-4,35,868,6194,5326,2.0,9.0,6.135944700460832,1.4150120028124757,2.002258968103374
18-4-4,36,868,5930,5062,3.0,9.0,5.831797235023041,1.276819504275196,1.6302680464975574
18-4-4,38,868,6131,5263,3.0,10.0,6.06336405529954,1.5201510643072125,2.3108592583143506
18-4-4,39,868,5966,5098,2.0,10.0,5.87327188940092,1.2625654060891,1.5940714046529343
18-4-4,4,868,7598,6730,2.0,14.0,7.753456221198162,2.744237883025969,7.53084155863485
18-4-4,40,868,6260,5392,3.0,11.0,6.211981566820278,1.9718302763282716,3.888114638644828
18-4-4,42,868,6344,5476,3.0,10.0,6.308755760368664,1.7328009528285742,3.0025991421236142
18-4-4,43,868,6074,5206,3.0,10.0,5.997695852534562,1.6315782976301425,2.662047741297674
18-4-4,44,868,5873,5005,3.0,9.0,5.766129032258065,1.2081634062030215,1.4596588160880872
18-4-4,45,868,6416,5548,3.0,11.0,6.3917050691244235,1.960633408849255,3.84408336389585
18-4-4,46,868,6323,5455,3.0,11.0,6.284562211981568,1.856660796203092,3.4471893121574997
18-4-4,47,868,5864,4996,3.0,9.0,5.7557603686635925,1.3534616211929729,1.8318583600423102
18-4-4,48,868,5636,4768,2.0,8.0,5.493087557603687,1.0045792070953334,1.009179383328289
18-4-4,49,868,6434,5566,3.0,11.0,6.412442396313363,1.8245871764904538,3.329118364613406
18-4-4,5,868,6347,5479,2.0,9.0,6.312211981566821,1.5348284745734533,2.355698446361474
18-4-4,50,868,6242,5374,3.0,10.0,6.191244239631337,1.6742343035365812,2.803060503138621
18-4-4,51,868,6572,5704,3.0,11.0,6.571428571428565,1.8297085152962027,3.3478332509474344
18-4-4,52,868,6233,5365,3.0,11.0,6.180875576036865,1.8566264424756773,3.447061746899889
18-4-4,53,868,8543,7675,3.0,16.0,8.842165898617512,3.8338287721724678,14.698243054337453
18-4-4,54,868,5918,5050,3.0,10.0,5.817972350230415,1.398318165665286,1.9552936924295308
18-4-4,55,868,7316,6448,3.0,14.0,7.428571428571424,2.821602984278567,7.961443400889715
18-4-4,56,868,6254,5386,3.0,11.0,6.205069124423963,1.6917936455610976,2.8621657391609086
18-4-4,57,868,6437,5569,3.0,9.0,6.4158986175115205,1.6311771420058772,2.660738868602462
18-4-4,58,868,6338,5470,2.0,11.0,6.3018433179723505,1.7366784277987664,3.0160519615815953
18-4-4,59,868,6419,5551,3.0,11.0,6.395161290322581,1.9401243962481742,3.764082672917343
18-4-4,6,868,5816,4948,3.0,9.0,5.700460829493086,1.2616789201004555,1.5918336974258516
18-4-4,60,868,6269,5401,3.0,9.0,6.2223502304147456,1.5886297279026227,2.5237444123759607
18-4-4,61,868,6146,5278,3.0,11.0,6.080645161290324,1.724494422578966,2.9738810135059612
18-4-4,62,868,6530,5662,2.0,10.0,6.523041474654379,1.7991857605081678,3.2370694008153538
18-4-4,63,868,6419,5551,3.0,11.0,6.395161290322582,1.7820907324824191,3.1758473787997255
18-4-4,64,868,5984,5116,3.0,9.0,5.894009216589861,1.2726602784951546,1.6196641844593644
18-4-4,65,868,5777,4909,3.0,9.0,5.655529953917049,1.2169522770206638,1.4809728445457784
18-4-4,66,868,6086,5218,3.0,9.0,6.011520737327189,1.4141665812496553,1.9998671195233382
18-4-4,67,868,5813,4945,3.0,9.0,5.69700460829493,1.1878431754388448,1.4109714094366381
18-4-4,68,868,6095,5227,3.0,11.0,6.021889400921659,1.6996451564607922,2.8887936578806306
18-4-4,69,868,6476,5608,3.0,12.0,6.46082949308756,2.0606905268014195,4.246445447249112
18-4-4,7,868,6140,5272,3.0,9.0,6.073732718894011,1.5523472965707321,2.4097821291704604
18-4-4,70,868,6452,5584,3.0,10.0,6.433179723502303,1.748000810272728,3.0555068327141135
18-4-4,71,868,5945,5077,3.0,9.0,5.8490783410138265,1.2241463672054675,1.4985343283423433
18-4-4,72,868,6647,5779,2.0,11.0,6.6578341013824875,1.8661609737178881,3.4825567798276964
18-4-4,73,868,7085,6217,3.0,15.0,7.1624423963133745,2.8889671254691223,8.346131052041324
18-4-4,74,868,6389,5521,3.0,11.0,6.360599078341015,1.8156478911622544,3.296577264681942
18-4-4,75,868,6725,5857,3.0,13.0,6.747695852534567,2.3714335552416914,5.623697106926247
18-4-4,76,868,6116,5248,3.0,10.0,6.046082949308756,1.4741747176203746,2.1731910980711113
18-4-4,77,868,7265,6397,3.0,13.0,7.369815668202768,2.6944107149673258,7.259849100930735
18-4-4,78,868,6410,5542,3.0,10.0,6.384792626728108,1.6461759758107821,2.7098953433365804
18-4-4,79,868,6425,5557,2.0,11.0,6.402073732718896,1.920170439883391,3.687054518201975
18-4-4,8,868,6359,5491,2.0,10.0,6.326036866359447,1.6709512056735685,2.792077931741952
18-4-4,80,868,6077,5209,3.0,10.0,6.001152073732714,1.521472169948827,2.314877563928792
18-4-4,81,868,6731,5863,3.0,10.0,6.7546082949308754,2.0660186784546553,4.2684331797235195
18-4-4,82,868,6335,5467,3.0,11.0,6.298387096774195,1.9192816748880526,3.683642147561088
18-4-4,83,868,7004,6136,3.0,13.0,7.069124423963135,2.451808299676937,6.011363938364712
18-4-4,84,868,5957,5089,3.0,9.0,5.862903225806454,1.2601081423498264,1.5878725304163301
18-4-4,85,868,6206,5338,3.0,10.0,6.149769585253458,1.5631755578268118,2.4435178245871643
18-4-4,86,868,6191,5323,3.0,10.0,6.132488479262671,1.5398451909504387,2.371123212093193
18-4-4,87,868,6020,5152,3.0,9.0,5.935483870967741,1.4434304490000816,2.0834914611005773
18-4-4,89,868,6395,5527,3.0,10.0,6.367511520737328,1.6747544793753435,2.804802566187778
18-4-4,9,868,5948,5080,3.0,9.0,5.852534562211982,1.352994212073502,1.8305933379043962
18-4-4,90,868,6662,5794,3.0,11.0,6.675115207373271,1.915270537649111,3.6682612323867145
18-4-4,91,868,7319,6451,2.0,13.0,7.432027649769597,2.565180211430054,6.580149517112338
18-4-4,92,868,7100,6232,3.0,12.0,7.17972350230415,2.3223410050055215,5.393267743530056
18-4-4,93,868,6470,5602,3.0,11.0,6.453917050691244,1.9003905025850902,3.611484062315612
18-4-4,94,868,7229,6361,3.0,15.0,7.328341013824887,2.8627631233101356,8.195412700184402
18-4-4,95,868,6503,5635,2.0,11.0,6.491935483870963,1.8930284130287438,3.583556572534124
18-4-4,96,868,6710,5842,3.0,12.0,6.73041474654378,2.063277269761891,4.257113091916083
18-4-4,97,868,7166,6298,2.0,14.0,7.255760368663591,2.650155312668466,7.023323181264895
18-4-4,98,868,6233,5365,2.0,9.0,6.180875576036865,1.5654143076234954,2.4505219545123476
18-4-4,99,868,5762,4894,3.0,9.0,5.63824884792627,1.1468879401364824,1.3153519472305035
20-4-4,1,964,7651,6687,3.0,13.0,6.936721991701253,2.117802707743093,4.485088308923977
20-4-4,10,964,6619,5655,3.0,9.0,5.866182572614109,1.2235732157056798,1.4971314141923382
20-4-4,100,964,7447,6483,3.0,12.0,6.725103734439829,2.1087151624068747,4.446679636164651
20-4-4,11,964,7042,6078,3.0,10.0,6.304979253112031,1.5562609621561976,2.421948182331334
20-4-4,12,964,8104,7140,3.0,16.0,7.406639004149374,2.834771031679494,8.035926802049223
20-4-4,13,964,7903,6939,3.0,14.0,7.198132780082986,2.7538619420839323,7.583755596058286
20-4-4,14,964,6742,5778,3.0,11.0,5.9937759336099585,1.5474370515321385,2.3945614284544785
20-4-4,15,964,7543,6579,3.0,11.0,6.824688796680497,1.8521050880427128,3.430293257153705
20-4-4,16,964,7069,6105,2.0,11.0,6.332987551867219,1.790163209186539,3.204684315525048
20-4-4,17,964,7069,6105,3.0,12.0,6.332987551867218,1.6990960261795787,2.8869273061792353
20-4-4,18,964,6604,5640,3.0,9.0,5.850622406639003,1.1692182274058356,1.3670712632980444
20-4-4,19,964,8644,7680,3.0,15.0,7.966804979253119,3.2584960057449717,10.617796219455935
20-4-4,2,964,7021,6057,3.0,10.0,6.283195020746888,1.6668809081417377,2.7784919619274246
20-4-4,20,964,7870,6906,2.0,13.0,7.163900414937761,2.560200158979623,6.554624854039285
20-4-4,21,964,7090,6126,3.0,10.0,6.354771784232364,1.7699076982793143,3.13257326042838
20-4-4,22,964,6787,5823,3.0,9.0,6.0404564315352705,1.3501364106191132,1.8228683272794626
20-4-4,23,964,7264,6300,3.0,12.0,6.535269709543567,2.1110894535938813,4.456698681075312
20-4-4,24,964,6850,5886,3.0,10.0,6.105809128630704,1.6902405921881165,2.856913259480435
20-4-4,25,964,6862,5898,3.0,10.0,6.118257261410789,1.4881039781693337,2.2144534498433965
20-4-4,26,964,7690,6726,3.0,13.0,6.977178423236508,2.24961007935814,5.060745509149738
20-4-4,27,964,7042,6078,3.0,11.0,6.3049792531120294,1.6343712448926515,2.6711693661319558
20-4-4,28,964,6940,5976,3.0,11.0,6.199170124481329,1.5825368831733178,2.5044229866039194
20-4-4,29,964,6808,5844,3.0,11.0,6.062240663900417,1.5039807200901543,2.261958006402899
20-4-4,3,964,6907,5943,3.0,9.0,6.164937759336101,1.5423326914504807,2.378790131116884
20-4-4,30,964,6883,5919,3.0,11.0,6.140041493775934,1.527217383678446,2.3323929370096375
20-4-4,31,964,7195,6231,3.0,10.0,6.463692946058092,1.6512461869758022,2.726613970002126
20-4-4,32,964,6961,5997,3.0,11.0,6.22095435684647,1.706361173614792,2.91166845482005
20-4-4,33,964,6769,5805,3.0,10.0,6.021784232365145,1.4740900113275455,2.172941361495643
20-4-4,34,964,7144,6180,3.0,11.0,6.410788381742733,1.687203010542864,2.8466539987849035
20-4-4,35,964,7054,6090,3.0,11.0,6.317427385892118,1.6759452688100402,2.8087925440467583
20-4-4,36,964,8122,7158,3.0,15.0,7.425311203319509,2.71865644055755,7.391092841785048
20-4-4,37,964,6943,5979,3.0,9.0,6.202282157676348,1.4503034305831632,2.103380040761292
20-4-4,38,964,7009,6045,3.0,9.0,6.270746887966802,1.4697839508376207,2.1602648621398455
20-4-4,39,964,6970,6006,3.0,11.0,6.230290456431537,1.7475321625244262,3.0538686590572977
20-4-4,4,964,7099,6135,2.0,11.0,6.364107883817418,1.6636103231058728,2.7675993071444265
20-4-4,40,964,6697,5733,3.0,9.0,5.9470954356846475,1.3497055050580895,1.8217049503841127
20-4-4,41,964,7810,6846,3.0,13.0,7.101659751037343,2.4354677073787365,5.931502953684639
20-4-4,42,964,7036,6072,3.0,11.0,6.298755186721992,1.7341354800479156,3.007225863161015
20-4-4,43,964,6862,5898,3.0,10.0,6.118257261410789,1.4797065017980175,2.1895313314633267
20-4-4,44,964,6919,5955,3.0,9.0,6.1773858921161855,1.5068783149004001,2.2706822559170696
20-4-4,45,964,6742,5778,3.0,10.0,5.9937759336099585,1.4237135183556187,2.0269601823485344
20-4-4,46,964,7159,6195,3.0,11.0,6.4263485477178435,1.7842540630946415,3.1835625616697367
20-4-4,47,964,7297,6333,3.0,11.0,6.569502074688796,2.0422188168113142,4.170657695738203
20-4-4,48,964,7231,6267,3.0,11.0,6.501037344398342,1.7523160649673597,3.070611591542692
20-4-4,49,964,8860,7896,3.0,14.0,8.19087136929461,3.127089900223656,9.778691244080795
20-4-4,5,964,7306,6342,3.0,10.0,6.578838174273861,1.7060786500270442,2.9107043600781015
20-4-4,50,964,7888,6924,2.0,12.0,7.182572614107884,2.4520039105768068,6.012323177483953
20-4-4,51,964,6988,6024,3.0,11.0,6.248962655601661,1.7288250028872452,2.9888358906080836
20-4-4,52,964,6766,5802,3.0,10.0,6.018672199170126,1.4744849323041027,2.1741058155918345
20-4-4,53,964,7243,6279,3.0,10.0,6.513485477178426,1.8276816565221108,3.3404202375874066
20-4-4,54,964,6889,5925,3.0,10.0,6.146265560165976,1.5053992670677987,2.2662269532882657
20-4-4,55,964,6970,6006,2.0,12.0,6.230290456431537,1.706038240594845,2.9105664783719543
20-4-4,56,964,7636,6672,3.0,12.0,6.921161825726143,2.240013791205873,5.01766178479251
20-4-4,57,964,6787,5823,3.0,10.0,6.040456431535269,1.3843143686333312,1.9163262712046985
20-4-4,58,964,7168,6204,3.0,10.0,6.435684647302903,1.7097279690264824,2.92316972807142
