Folder,File,Mutants total,Mutants dead total,Mutants alive,Mutantion score
18-4-4,24,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,25,154208.0,12070.0,142138.0,0.07827090682714256
18-4-4,26,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,27,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,28,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,29,154208.0,6839.0,147369.0,0.04434919070346545
18-4-4,3,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,30,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,31,154208.0,9389.0,144819.0,0.06088529777962233
18-4-4,32,154208.0,6922.0,147286.0,0.04488742477692467
18-4-4,33,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,34,154208.0,3294.0,150914.0,0.021360759493670885
18-4-4,35,154208.0,6179.0,148029.0,0.04006925710728367
18-4-4,36,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,38,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,39,154208.0,3370.0,150838.0,0.02185360033201909
18-4-4,4,154208.0,1568.0,152640.0,0.01016808466486823
18-4-4,40,154208.0,6839.0,147369.0,0.04434919070346545
18-4-4,42,154208.0,1568.0,152640.0,0.01016808466486823
